chain,address,categories,entity,source,your_category
ethereum_mainnet,0xa82ebf26929d81992d389ac1a856f0bb704995f9,exchange,binance,heuristic,exchange
ethereum_mainnet,0x418330a4dc71a68460505ad12537c1ddc0cfe802,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x5d548355bbc955c7ff29d7ec88ec1e0834f9d31d,exchange,binance,heuristic,exchange
ethereum_mainnet,0x78d7ba05e37dd4ef6fdb68b60e0015e173aa97c3,exchange,binance,heuristic,exchange
ethereum_mainnet,0x3b0efba3a3799ba22751f1c7af83720be6c44bc7,exchange,binance,heuristic,exchange
ethereum_mainnet,0x40d987bbfb519eea7a8c946656b6562c2d3c9894,exchange,binance,heuristic,exchange
bitcoin_mainnet,bc1qkkaju0yt4nuzfv4fwg2kzv6g4taqmm28mzsstn,cex,coinbase,heuristic,exchange
ethereum_mainnet,0x0f8e35f4573b432037829cc419a292784e2ce084,exchange,binance,heuristic,exchange
ethereum_mainnet,0xb431cad17e78166386c1529e673085e9be3fbe98,"cex,exchange",binance,heuristic,exchange
bitcoin_mainnet,19wr2a1gno3nux8mnw3tmnsum8kc4sqrs6,cex,,external,exchange
ethereum_mainnet,0x6d8b464756e546ab1923dc06fdf45ea1d6075136,exchange,binance,heuristic,exchange
ethereum_mainnet,0x4817502031b9ff6eb6530f6dd316cea975e6ae85,cex,upbit,heuristic,exchange
ethereum_mainnet,0xb3ec4b3393790e53222669d0fae7f06e2e2df37f,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x318965268088a50c1afeddbf4ca4376f8bfb4014,exchange,binance,heuristic,exchange
ethereum_mainnet,0x76b060cd7913148342b05c2759bca48d41af0421,"dex,liquid_staking",uniswap,ground_truth,exchange
ethereum_mainnet,0x84d888449d35235d0288a294e2398b00f8a9debe,cex,bitrue,ground_truth,exchange
bitcoin_mainnet,1mnmhwyzrkfwb2ieyh2rdg9nmoqq82mcvp,cex,,external,exchange
ethereum_mainnet,0x8c801ebc94acf9832a66b4f9fd78c563ca17ec11,cex,binance,ground_truth,exchange
bitcoin_mainnet,1fwcxwggfgrkwdmsc2az8x9bxwvexxcxzf,cex,,external,exchange
bitcoin_mainnet,1fwmhgaibrf2pwucu8ktcfwf533ah51wvg,cex,,external,exchange
bitcoin_mainnet,1mzmt1pyghikvpoerlgowt8wrdtngbtjaz,cex,,external,exchange
ethereum_mainnet,0x24d1d66e17b8a62f842b847820d74da63ea20615,cex,bitget,external,exchange
ethereum_mainnet,0x6d290ab3f4f59beaed4afe5454a26647de4f7dd1,"cex,exchange",binance,heuristic,exchange
bitcoin_mainnet,1gubbjgfdhmsnj26xyddfswaqsui68kdvz,cex,,external,exchange
ethereum_mainnet,0x05884551e5f0f5e4cd59f1be2891f7de42bf410f,exchange,binance,heuristic,exchange
ethereum_mainnet,0xd28be0ef54f057d66555e3cebe5e20cff642d354,exchange,binance,heuristic,exchange
ethereum_mainnet,0x5266636218a0ae8ed9e2d45c734b92242bb4404e,exchange,binance,heuristic,exchange
ethereum_mainnet,0x4a31e952d14306c906ef21468a5a4ada03a02e8f,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0xbd206dc0677ed3c217a84988f8bc8ec0406326a6,exchange,binance,heuristic,exchange
ethereum_mainnet,0x350a7826d3d4d5e93db663b14d42cb5b8ef7ef10,exchange,binance,heuristic,exchange
ethereum_mainnet,0x69dbced3118f6ab84d35a1d90fadfd352bd309b2,cex,okex,external,exchange
ethereum_mainnet,0xaa4b26b6d243dd6ca2539452a161a8c97247f6aa,exchange,binance,heuristic,exchange
ethereum_mainnet,0xca9d793baec5c5f3ffd64b735927e73abd06da77,exchange,binance,heuristic,exchange
bitcoin_mainnet,1ah2qqevzjchq8n9eum7synqjyegxtqfbr,cex,,external,exchange
ethereum_mainnet,0x62f8b26dbee3700ace65777b025ea97bf67baec0,exchange,binance,heuristic,exchange
ethereum_mainnet,0x52571f8e98b16367f8c005a8ca0a342a31e18e56,exchange,binance,heuristic,exchange
ethereum_mainnet,0xc2b779fe803a0de7c2d9ad6c35c28594ec850e29,exchange,binance,heuristic,exchange
ethereum_mainnet,0xb90082dcbabe5fc0513b5ab9db3b90ce20ef7b2f,exchange,binance,heuristic,exchange
ethereum_mainnet,0xbf819ce8f00ac088eb8b7a9a73713d4743d52f67,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x2de1cea58b83d79f898951356a4947894713e391,cex,coinbase,external,exchange
bitcoin_mainnet,3cncjrzlcnafvrg5rewx4vyjassaoztlag,cex,coinbase,heuristic,exchange
ethereum_mainnet,0x425c6c71fd36ad143065f7c741a2c5a9ab7424a9,exchange,binance,heuristic,exchange
bitcoin_mainnet,bc1ql3pchzew9fg7sj5gqw84x6h2e8w06hhad6cpwx,cex,coinbase,heuristic,exchange
ethereum_mainnet,0x3e0bf38483334845df34c1f5c8f4425e31b66f46,exchange,binance,heuristic,exchange
ethereum_mainnet,0x2f1a91c10161bc70c2f3faaef07f2a24a3fa0f1f,exchange,binance,heuristic,exchange
ethereum_mainnet,0xfa21eb2d32893f50afbb67765fb4d239fc7fd25b,exchange,binance,heuristic,exchange
ethereum_mainnet,0x17cc49da01d99a96b07ec8b82c1644bb2175f1cc,exchange,binance,heuristic,exchange
bitcoin_mainnet,19zk8xrzfe2ajeaohtyfs3xp4vbqczmqme,cex,,external,exchange
bitcoin_mainnet,1nubqucid3jvec1w1bjtrus6sygwq3wtpe,cex,,external,exchange
ethereum_mainnet,0xf5bb24148e327a43c3722688eccb938ac746845b,exchange,binance,heuristic,exchange
ethereum_mainnet,0xc61977630212c7ca7b9b6b03c35ac499276b3df6,exchange,binance,heuristic,exchange
bitcoin_mainnet,1tjkb7jg93vd8rbjsjwcaxxc5rsim295d,cex,binance,external,exchange
ethereum_mainnet,0x1803172b48827e27bbcf8a660c2d72f592df472b,exchange,binance,heuristic,exchange
ethereum_mainnet,0x86d8a8a7914fb5107e80a2184281b119a6c9117e,cex,kucoin,ground_truth,exchange
ethereum_mainnet,0xe34b2084d6d64ddd3ae082598e10213b163f02ac,exchange,binance,heuristic,exchange
bitcoin_mainnet,1lvnnmghtoajufv4u6msqji1xnqyegdh1o,cex,binance,external,exchange
ethereum_mainnet,0x8f26ceebd2797aeeb177db140a4e824055289a45,cex,coinbase,ground_truth,exchange
bitcoin_mainnet,1lpxjcpb8aayf3yqleilbsz8kheea2pvu8,cex,binance,external,exchange
ethereum_mainnet,0xa6d30e898c3557d341dfcb58ad4c488eae0a2ead,exchange,binance,heuristic,exchange
bitcoin_mainnet,1fhvbxlcytaj9msbf2wivjevnrynlmrtnn,cex,,external,exchange
ethereum_mainnet,0x8ebc0a58112ed0e4c15e3e093239111e98af6797,exchange,binance,heuristic,exchange
ethereum_mainnet,0x7b4656d2efc8b22abcda889931ee220f368d389a,exchange,binance,heuristic,exchange
ethereum_mainnet,0xc99726e471a205f0384a00fffb945e982963edcf,exchange,binance,heuristic,exchange
ethereum_mainnet,0x0d3da3968bdfba37dd316cc765b22bdf856b4346,exchange,binance,heuristic,exchange
ethereum_mainnet,0x343cc493a20914946a042a76b993eb9d942de180,exchange,binance,heuristic,exchange
ethereum_mainnet,0x8a204e2801bd6d674853a3b75365e4c968542f24,exchange,binance,heuristic,exchange
ethereum_mainnet,0xab8b415b89b6429f77cb8e0a2687eff0297c6c19,exchange,binance,heuristic,exchange
bitcoin_mainnet,34efgnnptxh17ytnsben6aedfpercx8yv6,cex,coinbase,heuristic,exchange
ethereum_mainnet,0x5910c14b90a7b9b352d0d3049f9ae1a0f28a3866,exchange,binance,heuristic,exchange
ethereum_mainnet,0x8b3b75255c0e8a8c289550ca59ece1e22c9ca1c0,exchange,binance,heuristic,exchange
ethereum_mainnet,0x16e04f039b1e9e5796e51545b8c18394db672ad9,exchange,binance,heuristic,exchange
ethereum_mainnet,0x3ec5f353c6aee9f46c28d33d6f7ca8b9b7e7741e,exchange,binance,heuristic,exchange
ethereum_mainnet,0x760fd3459e67bfa75a40ccb13021d8a06d90cf98,exchange,binance,heuristic,exchange
ethereum_mainnet,0x8ebf73d74ad14e0f393341fdd944e6629e9ec086,cex,mxc,ground_truth,exchange
ethereum_mainnet,0x64408cc033cc58bc5986e36744a8108d173d1776,exchange,binance,heuristic,exchange
ethereum_mainnet,0x55d41cbbae9548c8c3bf762bd19ff33c948babf8,exchange,binance,heuristic,exchange
ethereum_mainnet,0x0ab84407d9fb8f123a92a57ebf4043a3b8704870,exchange,binance,heuristic,exchange
ethereum_mainnet,0x63b5516eb5201c950ffc3fc0ce7bcd064df438ef,exchange,binance,heuristic,exchange
bitcoin_mainnet,1fra8uml26aog5motyeayhdwpwcfsde6w,cex,,external,exchange
ethereum_mainnet,0x0a98b9894b4ce6e842e04894053a760a3b323ec5,exchange,binance,heuristic,exchange
bitcoin_mainnet,18dj2cntkescjl3kemqan8tecqg3ajwxup,cex,,heuristic,exchange
ethereum_mainnet,0x4761cde80ec2ce982bb6fd4d16301d0276532908,cex,coinbase,ground_truth,exchange
ethereum_mainnet,0x81ea5f6fe8ae773c7b211763e747da31bf9c8384,exchange,binance,heuristic,exchange
ethereum_mainnet,0xab70dec77ad0d6a2af436cf0d75587c7830a5baa,exchange,binance,heuristic,exchange
ethereum_mainnet,0xf377218ce43101416a000ad9ea7b5a7733447609,exchange,binance,heuristic,exchange
ethereum_mainnet,0xe1f21026d18dd57da6aa4a0bcae029b2d9ab749f,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x6d9c8163c98a945c49fab337af71558abe710f6b,exchange,binance,heuristic,exchange
bitcoin_mainnet,18syxgbtms8wsjx8n9mntvghhcseua3khy,cex,,heuristic,exchange
ethereum_mainnet,0x18fa998c2e99d50baa56179ff78aa20faa623bdb,exchange,binance,heuristic,exchange
ethereum_mainnet,0x82b6fa66368134712a61d73749a6e3d494a8c4d3,cex,coinbase,external,exchange
ethereum_mainnet,0x1cb8ab99d9f17f8a95372f77c0384905e561c710,cex,bybit,ground_truth,exchange
ethereum_mainnet,0x162bdc59e9231a72c01bec457ffc054bcac30335,exchange,binance,heuristic,exchange
ethereum_mainnet,0x9fc04062e47d577c0500461eed369065c5b0a6ac,cex,exmarkets,external,exchange
ethereum_mainnet,0xe41cc296a96dbf5d4cd50b7665e1ef8e725a2107,exchange,binance,heuristic,exchange
bitcoin_mainnet,1mhckxjpue19mnfa93fd3tlqnmbg5cy7ag,cex,,external,exchange
ethereum_mainnet,0x591d2b3476165103ed00b041505c4a6f324dc89e,exchange,binance,heuristic,exchange
ethereum_mainnet,0xe523d5eb32e1d06d9acacd235c83857c02a7fb55,cex,crypto_com,ground_truth,exchange
ethereum_mainnet,0x76e6d029fa795126079a558a1290680fb499cca6,cex,bitmart,ground_truth,exchange
bitcoin_mainnet,1fgg5esq2mw3ndw4ucdoghctbeklsppzt1,cex,,external,exchange
ethereum_mainnet,0xac240b4df0b66ada5bb6797df847bd435107e76b,exchange,binance,heuristic,exchange
bitcoin_mainnet,39toqvrqf8piudymj67mvx89b7levt8wzf,cex,coinbase,heuristic,exchange
ethereum_mainnet,0xb6a408c98d414f6abaec5cbdbcbfc8c49524cbdf,cex,coinbase,ground_truth,exchange
ethereum_mainnet,0x8111934bdfefcfee0a3e866228401cc0390a1655,cex,coinbase,ground_truth,exchange
ethereum_mainnet,0x4e8a077eeb73a0903989de426f248a5bb611fe8b,exchange,binance,heuristic,exchange
bitcoin_mainnet,1fzrvaz5tfv4vddn311vbdak4k3oyhjbjg,cex,,external,exchange
ethereum_mainnet,0x05b71282510bfdf3fb4620fdc10f83e6d52731fd,exchange,binance,heuristic,exchange
ethereum_mainnet,0xe17fc78490e57a8aa455c3a7f06ee6b9de88a416,cex,bybit,external,exchange
ethereum_mainnet,0xf054e2580a840de20562a5ae3ea23dee4b29def3,exchange,binance,heuristic,exchange
ethereum_mainnet,0x6dccc4bc93c5ac2e759c3178d9bd3c5d42fa2bbf,exchange,binance,heuristic,exchange
ethereum_mainnet,0x9ef8170cc2d428ecd26f564340b1d69c8957181a,cex,coinbase,external,exchange
bitcoin_mainnet,3m692afeqo5l3hfx9wqzomhmeueb6sizdo,cex,coinbase,heuristic,exchange
bitcoin_mainnet,19mgcfan4tcg3xqsetxnncqzqim44wlbty,cex,,external,exchange
ethereum_mainnet,0xa32070d0ef709ffd8bc14e72dc74a58afd47008e,exchange,binance,heuristic,exchange
ethereum_mainnet,0xaab4e1c4fabda7e94dc0d46c06ed01400bab5bc8,exchange,binance,heuristic,exchange
ethereum_mainnet,0xb55db0ad03a6a82b118994393f01a032ae78bc6c,exchange,binance,heuristic,exchange
ethereum_mainnet,0xb7d09d1a958fbac15bfbabae3ad42173d5449b03,exchange,binance,heuristic,exchange
ethereum_mainnet,0x301afd7a01fb181dcd3189181a92a9f641b72b4c,exchange,binance,heuristic,exchange
ethereum_mainnet,0x36863aef3afce5a946137592a36208c3b98da41f,exchange,binance,heuristic,exchange
ethereum_mainnet,0x46ef54ede8fa31cb48451b21c952c0d2c8a9ddcf,cex,bitfinex,ground_truth,exchange
ethereum_mainnet,0x32bdadc4aa1714a48057131aa983716422cce4e4,exchange,binance,heuristic,exchange
ethereum_mainnet,0x53785bc87b9de74633c55138322b2f5c0671d0d3,exchange,binance,heuristic,exchange
bitcoin_mainnet,3nhfmujvsccqvkxqsagvx7m29xsfm5favk,cex,coinbase,heuristic,exchange
ethereum_mainnet,0x7147b1a2329e6cc7e2c1af37d4db1e4916af45f3,cex,coinex,external,exchange
ethereum_mainnet,0xef9e1f9dc7dc8e8baa4bf02f8901ea79f1cd3e16,exchange,binance,heuristic,exchange
ethereum_mainnet,0xf958d82c2935c7a07bc9a34af28efda8d48fe792,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x8ad11c10ae940368346448f86c5633e16aee1d01,cex,zt,external,exchange
ethereum_mainnet,0x5f4bceebabdca4962a927124dc69c20e7b7bba73,exchange,binance,heuristic,exchange
bitcoin_mainnet,18pyhsjef8tx1nkgt4lccz5dvm2vp7cavu,cex,,external,exchange
bitcoin_mainnet,1gcd6unprkpxjfpbhvg4wpctnyf3nqttz6,cex,,external,exchange
ethereum_mainnet,0xa9ea9d17b08ede7a266b93e5a7582e6cd11a49f6,"cex,exchange",binance,heuristic,exchange
bitcoin_mainnet,3cjr2bqykvzatfowahu1tuvkaq6tss7b93,cex,paxful,external,exchange
bitcoin_mainnet,1fcyarekfd436newuycplgc3nqb3gbovni,cex,,external,exchange
ethereum_mainnet,0xe826cc71a50ff984c53322f37e0e1717ab78ba7c,exchange,binance,heuristic,exchange
ethereum_mainnet,0x6208700daf95b2e07e22496ae8396bb0a8f7e6ae,exchange,binance,heuristic,exchange
ethereum_mainnet,0x9dd6d351ad1d0ac6b9b912edb93ab462d803fe34,exchange,binance,heuristic,exchange
ethereum_mainnet,0x6ee492b364742378681f5e4dfca3826e8c4d12cd,exchange,binance,heuristic,exchange
ethereum_mainnet,0xcf77f5b99d2553176c316163bf774fd465b2c32d,cex,zb_com,external,exchange
ethereum_mainnet,0x3c3586f5a78b21d9bd617446e1c61457c4390f43,cex,ftx,external,exchange
ethereum_mainnet,0xef033d6e87f9866bb45cd8300fa052cedd51df75,exchange,binance,heuristic,exchange
ethereum_mainnet,0x274f5d29c19f27393fa89e6a8b61c80c21d0dd94,exchange,binance,heuristic,exchange
ethereum_mainnet,0xa3a5e860d6baee34e563d3ea67863634ebf49ef6,exchange,binance,heuristic,exchange
ethereum_mainnet,0x8dbe7b438af9444c93c1adc5ea2e20a3e0b08a80,cex,binance,external,exchange
bitcoin_mainnet,1q5esuamdstp5edjvmbwdfltccpmpnzja,cex,,heuristic,exchange
ethereum_mainnet,0x7e2c7a2d2b736ccc19cd66fc89fbb75137820bb5,cex,bybit,external,exchange
ethereum_mainnet,0xf5c985ea1a809bdde55d126216ddf65a69794e8f,exchange,binance,heuristic,exchange
ethereum_mainnet,0x622176cf6b8c8b7a7a39be7ac7cf393ae0c0f520,cex,probit,external,exchange
ethereum_mainnet,0x7d3a691776fbe691a52eb483cfb5b44cf4265f52,exchange,binance,heuristic,exchange
bitcoin_mainnet,3cxwvgmg5jyqmbhsifgtwftq676xjjpky3,cex,coinbase,heuristic,exchange
ethereum_mainnet,0x33e31312820e78622d3da2a6bb1d98a6299db5c5,exchange,binance,heuristic,exchange
bitcoin_mainnet,1mpxapf3pfnxhd8dnj2uorontkkypa7esy,cex,,external,exchange
ethereum_mainnet,0x0736419f6f4965eff6be97a10f48ed3f9735fd8f,exchange,binance,heuristic,exchange
ethereum_mainnet,0x617b1d1327cc456045ea3438d91b955bb5d9ee83,dex,uniswap,external,exchange
ethereum_mainnet,0x6f808caa113c7b2a44d83ee64b427c68b35c949b,cex,coinbase,external,exchange
ethereum_mainnet,0x5d33b9099a58c69e1b1d5dfdd90b51ca7460b006,exchange,binance,heuristic,exchange
bitcoin_mainnet,1nxr1aah6mznbibf7bzrfdirxbpqlzm2me,cex,,external,exchange
ethereum_mainnet,0xa5de5453d4e8f3e2347e720027ff95f1d3629dfb,exchange,binance,heuristic,exchange
ethereum_mainnet,0x777ebc7fe2345dfd119011de73c0ffd09812dc08,cex,binance,ground_truth,exchange
bitcoin_mainnet,1psauhtqgnurcjprrjhvsah6zoijcu3q5l,cex,binance,external,exchange
ethereum_mainnet,0xf2fb9d09e9e0a4cf6fa6bf664a64b90248717669,exchange,binance,heuristic,exchange
ethereum_mainnet,0xdd39bf80598dfd71d71f137c42252f739b78d516,exchange,binance,heuristic,exchange
ethereum_mainnet,0x886ba0ded4239d9ec551676d944fcf20fbaa94b3,exchange,binance,heuristic,exchange
ethereum_mainnet,0x385e1a10c3be8d8cea6e4a754a4cbbffa69bd664,exchange,binance,heuristic,exchange
ethereum_mainnet,0x850019bd8ac5d75fd307e4336792c1b002c947ff,exchange,binance,heuristic,exchange
ethereum_mainnet,0x1e3f0b75ee3b9622a8a5e9838abefdb8ff88ba2c,exchange,binance,heuristic,exchange
ethereum_mainnet,0xedec72656cb2c56085fb9b0043e67380d7f142ce,exchange,binance,heuristic,exchange
ethereum_mainnet,0x9357c78f7d8561f570936bda578b8f20dea64b45,exchange,binance,heuristic,exchange
ethereum_mainnet,0x33df88a15ecfe686fcf7e9663cd36dfb4dac6a1b,exchange,binance,heuristic,exchange
ethereum_mainnet,0xaabc689934e08df8f3cea0cf2f072e1fa5565a32,cex,coinbase,ground_truth,exchange
bitcoin_mainnet,1abwd9r7xvvhqxhqq7whbdxvble42wsjuu,cex,,external,exchange
ethereum_mainnet,0xb3725d5c8801e7a7036bdbce3d8ded29f746df9f,exchange,binance,heuristic,exchange
ethereum_mainnet,0xb3d56c3cb0bb4de0bb134982c368bbf43a443f8e,exchange,binance,heuristic,exchange
ethereum_mainnet,0x6a0d0a01ada753d1182d5616c269153c776170a9,exchange,binance,heuristic,exchange
bitcoin_mainnet,19zws4m2yn5ob5xem7xnckr2sgcbgzcdjb,cex,,external,exchange
bitcoin_mainnet,3neva5v3untmcvsycm2irb6hrayikbawwh,cex,coinbase,heuristic,exchange
bitcoin_mainnet,38smtvtasvt4ktgqx1ef9fdivcow3ebpua,cex,remitano,external,exchange
ethereum_mainnet,0x1fbaf912d420e8fe7dbbc5c61ab85ac81ce1b55f,cex,bybit,ground_truth,exchange
ethereum_mainnet,0xcc55be3b77fe542c34ff9aa04e11b9e81560047b,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x36e253ac621b9462129c25b11c223607e453a8a7,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x696941e721a366bdad9eaf42f5461e9c4f607127,exchange,binance,heuristic,exchange
ethereum_mainnet,0xac8c0bffa94fcffb87a28eb7d38cab586f23b4e9,exchange,binance,heuristic,exchange
ethereum_mainnet,0xa2d26c13947ec7011198d8c31a231a7233066cc2,cex,coinbase,external,exchange
ethereum_mainnet,0x7588bb831864cd626adc121a9d4d594129aebc89,exchange,binance,heuristic,exchange
ethereum_mainnet,0x61a713e2f6a67f4fcd6d74ef2b6df65810303bee,exchange,binance,heuristic,exchange
ethereum_mainnet,0xd0a6a3057f548b674feeb3e18e81f2eaf2358e9c,exchange,binance,heuristic,exchange
ethereum_mainnet,0xc95c6071ead39e9c1c88eae387a1925bc32f1c11,exchange,binance,heuristic,exchange
ethereum_mainnet,0x93d9184508e7682dab75b383061b6e58b7c0788b,exchange,binance,heuristic,exchange
ethereum_mainnet,0x8a66eae5e8b88daec0cbaf4d5eabcdd98cd7cc39,exchange,binance,heuristic,exchange
ethereum_mainnet,0x95459b564f5767208a4c076762ad5f77a63a2d36,exchange,binance,heuristic,exchange
ethereum_mainnet,0xa55e97bc77eab2036d598289f187e32a39e574a5,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x421afc0b9619549e6c63201f8bcae1f9f79b44d0,exchange,binance,heuristic,exchange
ethereum_mainnet,0xca0784dcd7465465efd28fde00c00c23f1087964,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0xa23c7ad2ee1be913d681fd377fdcdc137fb5eca2,exchange,binance,heuristic,exchange
bitcoin_mainnet,19eo6f2ywg3d3cgc1r8ktnqt87wzbt5vd2,cex,,external,exchange
ethereum_mainnet,0xf298b7b582f44f01192cf1a3fd6a770a2e4b0b8b,cex,whitebit,external,exchange
ethereum_mainnet,0xca63ac4b04653df19d901e3b95dfe7bbe0cbac83,exchange,binance,heuristic,exchange
ethereum_mainnet,0x4cf164a26408c9d812ae6d63d96ea72b1aef0845,exchange,binance,heuristic,exchange
ethereum_mainnet,0x16f654d872e0bccbddb0b4eb4b10b47de82437d7,exchange,binance,heuristic,exchange
ethereum_mainnet,0x0cda3d43006f8c4580e5a7814a4ff7cd78dfe27b,cex,coinbase,ground_truth,exchange
ethereum_mainnet,0x62d208e677d099a0d8e26a4d61853697e225f630,exchange,binance,heuristic,exchange
ethereum_mainnet,0xaaead061356f14f20b919d34a83d36325e832d36,exchange,binance,heuristic,exchange
ethereum_mainnet,0x06a5099ed76eee5e4a8774bb101f6ed5a7ff1316,exchange,binance,heuristic,exchange
ethereum_mainnet,0x1bd4c16c470af28a177d52b513a6e2caa08c7014,exchange,binance,heuristic,exchange
ethereum_mainnet,0x3909652ed9cce9d04168e5c30d35b16c8f0f6ab4,exchange,binance,heuristic,exchange
bitcoin_mainnet,18zwijg6ei5nw83ahpru7qc7bfzyjhykcw,cex,,external,exchange
ethereum_mainnet,0x7e0de7f5f23b049460fb48bbd9b70a7f4374ebac,exchange,binance,heuristic,exchange
ethereum_mainnet,0x09b89d6763c26baa0a39faaca503df04d8e2b648,exchange,binance,heuristic,exchange
ethereum_mainnet,0xe3e7a76ace9e742d65c46bd631de1806dcff519c,exchange,binance,heuristic,exchange
ethereum_mainnet,0xa84ccbf69fdc5096d5b9ca97e2a6dcdfe72e66eb,exchange,binance,heuristic,exchange
ethereum_mainnet,0xd2442c4d07be7125b944bb7344141ab2136d4374,exchange,binance,heuristic,exchange
ethereum_mainnet,0x859e4081b09bd69cd6b06e9ef57726a5da1d779b,exchange,binance,heuristic,exchange
ethereum_mainnet,0x53829b84cbbb4b321ef32794eeb55c4c49a4730d,exchange,binance,heuristic,exchange
ethereum_mainnet,0xb04e41c5815515e19f62bb7fdf50185bb037196b,exchange,binance,heuristic,exchange
ethereum_mainnet,0xe390b50e05ad8fff862bbd676758a524987b90e9,exchange,binance,heuristic,exchange
ethereum_mainnet,0x97c0b687a88844f97c4654cf822cc80ae2cca287,exchange,binance,heuristic,exchange
bitcoin_mainnet,1mf3jbn8j1v3nyf7qymsy457jktfyxh2yf,cex,,external,exchange
ethereum_mainnet,0xcae6df5a59fe493835e5b5b43fd3a2d3825428d0,cex,shakepay,ground_truth,exchange
ethereum_mainnet,0xe926682311b0cf9d32cd718788a48d78a1e342d9,exchange,binance,heuristic,exchange
ethereum_mainnet,0x2b9189e9e0c0a740f0e3156dd0bc79d363eb73ca,exchange,binance,heuristic,exchange
ethereum_mainnet,0x2d2aed6a6b3a21a9f707cc49766af9262629e973,"cex,exchange",binance,heuristic,exchange
bitcoin_mainnet,1mfynmbedwsbgfepuce13ufydcaurb8nvg,cex,,external,exchange
ethereum_mainnet,0x999f2d4c5d52844292c9780011e3e1b49d53e42e,cex,bitmart,ground_truth,exchange
ethereum_mainnet,0xebd8966ae446a24c64e81e1fe58598968b745fab,exchange,binance,heuristic,exchange
ethereum_mainnet,0xe4ff4ed7d694ee0f351617f3d98cb4931a495f5f,exchange,binance,heuristic,exchange
ethereum_mainnet,0xa332c2daa354475e7928180bbbee3d18ba96c203,cex,okex,external,exchange
ethereum_mainnet,0x77cdaafb71421977c200fa8b0638abc7da3db95c,exchange,binance,heuristic,exchange
ethereum_mainnet,0x7c122a11611c5adf6255bf5344aa36a9e4606af1,exchange,binance,heuristic,exchange
ethereum_mainnet,0x37d7a8052a1f64af3e5c02a5777f5563a1d737d4,cex,binance,ground_truth,exchange
ethereum_mainnet,0xd0d57b63464ac1357ac6f41a328b5defb2598820,"cex,exchange",binance,heuristic,exchange
ethereum_mainnet,0x42dc3737a8e829efd5d2cd721b0df000d4a078d7,exchange,binance,heuristic,exchange
bitcoin_mainnet,1pcp4bty7wxgteaubghv6y3axunevnwnrp,cex,,external,exchange
ethereum_mainnet,0xb7bc4e10451168b1bbac6b9a57afed63cc56202f,exchange,binance,heuristic,exchange
ethereum_mainnet,0x3ef8d795f39e76784ac693951374814dc5af2c8a,cex,coinbase,external,exchange
ethereum_mainnet,0x146dc5dc6b1356fa0c7528df4f06346f7bc4d4d5,cex,crypto_com,ground_truth,exchange
ethereum_mainnet,0x7fa38d6a54db6119ee859098dcba258a0bc174cf,cex,kucoin,external,exchange
ethereum_mainnet,0x8390fb2a53f9195061d5e13fa0013712e8bd3b98,exchange,binance,heuristic,exchange
bitcoin_mainnet,1p5rdskutdu1pynhhxg2it4eu7g84za9cm,cex,,external,exchange
